LocalAuthorityCode,LocalAuthorityName,SiteCode,SiteName,SiteType,DateClosed,DateOpened,Latitude,Longitude,LatitudeWGS84,LongitudeWGS84,DataOwner,DataManager,SiteLink,SpeciesCode,SpeciesDescription,DateMeasurementStarted,DateMeasurementFinished
17,Hillingdon,HI2,Hillingdon - Hillingdon Hospital,Roadside,2011/6/1 0:00,2002/9/25 11:30,51.526115,-0.459128,6714890.366,-51109.89517,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI2,PM10,PM10 Particulate,2011/3/11 14:00,2011/6/1 0:00
17,Hillingdon,HI0,Hillingdon - Keats Way,Suburban,,1996/8/2 0:00,51.496309,-0.460826,6709559.077,-51298.91566,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI0,CO,Carbon Monoxide,2007/12/1 0:00,2007/10/1 0:00
17,Hillingdon,HI0,Hillingdon - Keats Way,Suburban,,1996/8/2 0:00,51.496309,-0.460826,6709559.077,-51298.91566,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI0,NO2,Nitrogen Dioxide,2007/12/1 0:00,
17,Hillingdon,HI0,Hillingdon - Keats Way,Suburban,,1996/8/2 0:00,51.496309,-0.460826,6709559.077,-51298.91566,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI0,O3,Ozone,2007/12/1 0:00,
17,Hillingdon,HI0,Hillingdon - Keats Way,Suburban,,1996/8/2 0:00,51.496309,-0.460826,6709559.077,-51298.91566,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI0,PM10,PM10 Particulate,1996/8/2 0:00,2007/10/1 0:00
17,Hillingdon,HI0,Hillingdon - Keats Way,Suburban,,1996/8/2 0:00,51.496309,-0.460826,6709559.077,-51298.91566,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI0,SO2,Sulphur Dioxide,2007/12/1 0:00,2007/10/1 0:00
17,Hillingdon,HI3,Hillingdon - Oxford Avenue,Roadside,2011/6/1 0:00,2005/3/1 12:00,51.48113184,-0.423760324,6706845.734,-47172.78348,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI3,NO2,Nitrogen Dioxide,2005/3/1 0:00,2011/6/1 0:00
17,Hillingdon,HI3,Hillingdon - Oxford Avenue,Roadside,2011/6/1 0:00,2005/3/1 12:00,51.48113184,-0.423760324,6706845.734,-47172.78348,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI3,PM10,PM10 Particulate,2005/3/1 12:00,2011/6/1 0:00
17,Hillingdon,HI1,Hillingdon - South Ruislip,Roadside,2011/6/1 0:00,1994/1/1 0:00,51.552264,-0.402779,6719570.415,-44837.15318,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI1,NO2,Nitrogen Dioxide,2008/9/1 11:00,2011/6/1 0:00
17,Hillingdon,HI1,Hillingdon - South Ruislip,Roadside,2011/6/1 0:00,1994/1/1 0:00,51.552264,-0.402779,6719570.415,-44837.15318,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI1,O3,Ozone,1994/1/1 0:00,1995/3/31 0:00
17,Hillingdon,HI1,Hillingdon - South Ruislip,Roadside,2011/6/1 0:00,1994/1/1 0:00,51.552264,-0.402779,6719570.415,-44837.15318,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI1,PM10,PM10 Particulate,1994/1/1 0:00,2011/6/1 0:00
17,Hillingdon,HI1,Hillingdon - South Ruislip,Roadside,2011/6/1 0:00,1994/1/1 0:00,51.552264,-0.402779,6719570.415,-44837.15318,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HI1,SO2,Sulphur Dioxide,1994/1/1 0:00,1994/12/8 0:00
18,Hounslow,HS5,Hounslow - Brentford,Roadside,2012/4/1 0:00,2003/6/2 13:00,51.489398,-0.310081,6708323.43,-34518.05902,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS5,CO,Carbon Monoxide,2003/6/9 14:00,2007/7/10 0:00
18,Hounslow,HS1,Hounslow - Brentford,Roadside,2003/1/1 0:00,1993/4/1 0:00,51.489321,-0.310002,6708309.664,-34509.26478,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS1,CO,Carbon Monoxide,1995/1/10 0:00,2003/1/1 0:00
18,Hounslow,HS1,Hounslow - Brentford,Roadside,2003/1/1 0:00,1993/4/1 0:00,51.489321,-0.310002,6708309.664,-34509.26478,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS1,NO2,Nitrogen Dioxide,2001/11/19 11:00,2003/1/1 0:00
18,Hounslow,HS5,Hounslow - Brentford,Roadside,2012/4/1 0:00,2003/6/2 13:00,51.489398,-0.310081,6708323.43,-34518.05902,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS5,NO2,Nitrogen Dioxide,2003/6/2 0:00,2012/4/1 0:00
18,Hounslow,HS1,Hounslow - Brentford,Roadside,2003/1/1 0:00,1993/4/1 0:00,51.489321,-0.310002,6708309.664,-34509.26478,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS1,O3,Ozone,1994/9/15 0:00,2003/1/1 0:00
18,Hounslow,HS5,Hounslow - Brentford,Roadside,2012/4/1 0:00,2003/6/2 13:00,51.489398,-0.310081,6708323.43,-34518.05902,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS5,PM10,PM10 Particulate,2011/5/11 15:00,2012/4/1 0:00
18,Hounslow,HS3,Hounslow - Brentford,Roadside,2003/1/1 0:00,1999/3/20 12:00,51.489321,-0.310002,6708309.664,-34509.26478,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS3,PM10,PM10 Particulate,1999/3/20 12:00,2003/1/1 0:00
18,Hounslow,HS4,Hounslow - Chiswick High Road,Roadside,2012/4/1 0:00,1999/8/26 11:45,51.492507,-0.257252,6708879.278,-28637.16165,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS4,NO2,Nitrogen Dioxide,1999/8/1 0:00,2012/4/1 0:00
18,Hounslow,HS4,Hounslow - Chiswick High Road,Roadside,2012/4/1 0:00,1999/8/26 11:45,51.492507,-0.257252,6708879.278,-28637.16165,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS4,PM10,PM10 Particulate,2009/10/5 12:00,2012/4/1 0:00
18,Hounslow,HS4,Hounslow - Chiswick High Road,Roadside,2012/4/1 0:00,1999/8/26 11:45,51.492507,-0.257252,6708879.278,-28637.16165,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS4,SO2,Sulphur Dioxide,1999/8/26 0:00,2009/2/11 0:00
18,Hounslow,HS2,Hounslow - Cranford,Suburban,2012/4/1 0:00,1999/1/2 18:00,51.482982,-0.411895,6707176.454,-45851.94166,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS2,NO2,Nitrogen Dioxide,1999/1/27 0:00,2012/4/1 0:00
18,Hounslow,HS2,Hounslow - Cranford,Suburban,2012/4/1 0:00,1999/1/2 18:00,51.482982,-0.411895,6707176.454,-45851.94166,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS2,O3,Ozone,2000/5/1 11:00,2012/4/1 0:00
18,Hounslow,HS2,Hounslow - Cranford,Suburban,2012/4/1 0:00,1999/1/2 18:00,51.482982,-0.411895,6707176.454,-45851.94166,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS2,PM10,PM10 Particulate,2009/10/6 13:00,2012/4/1 0:00
18,Hounslow,HS2,Hounslow - Cranford,Suburban,2012/4/1 0:00,1999/1/2 18:00,51.482982,-0.411895,6707176.454,-45851.94166,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS2,SO2,Sulphur Dioxide,1999/1/1 0:00,2012/4/1 0:00
18,Hounslow,HS9,Hounslow - Feltham,Roadside,2012/4/1 0:00,2009/8/19 0:00,51.44738777,-0.408732837,6700816.268,-45499.93131,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS9,NO2,Nitrogen Dioxide,2009/8/19 0:00,2012/4/1 0:00
18,Hounslow,HS9,Hounslow - Feltham,Roadside,2012/4/1 0:00,2009/8/19 0:00,51.44738777,-0.408732837,6700816.268,-45499.93131,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS9,PM10,PM10 Particulate,2009/8/19 0:00,2012/4/1 0:00
18,Hounslow,HS7,Hounslow - Hatton Cross,Urban Background,2012/4/1 0:00,2006/1/5 0:00,51.463402,-0.427525,6703677.171,-47591.8653,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS7,NO2,Nitrogen Dioxide,2008/11/28 0:00,2012/4/1 0:00
18,Hounslow,HS7,Hounslow - Hatton Cross,Urban Background,2012/4/1 0:00,2006/1/5 0:00,51.463402,-0.427525,6703677.171,-47591.8653,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS7,PM10,PM10 Particulate,2011/7/13 15:00,2012/4/1 0:00
18,Hounslow,HS6,Hounslow - Heston Road,Roadside,2012/4/1 0:00,2006/4/13 0:00,51.479129,-0.36476,6706487.738,-40604.89746,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS6,NO2,Nitrogen Dioxide,2008/8/1 0:00,2012/4/1 0:00
18,Hounslow,HS6,Hounslow - Heston Road,Roadside,2012/4/1 0:00,2006/4/13 0:00,51.479129,-0.36476,6706487.738,-40604.89746,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS6,PM10,PM10 Particulate,2006/4/13 0:00,2012/4/1 0:00
18,Hounslow,HS8,Hounslow and Ealing - Gunnersbury Avenue,Roadside,2015/2/9 0:00,2012/2/9 0:00,51.5006763,-0.284383168,6710340.021,-31657.38951,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS8,NO2,Nitrogen Dioxide,2012/2/1 0:00,2015/2/9 0:00
18,Hounslow,HS8,Hounslow and Ealing - Gunnersbury Avenue,Roadside,2015/2/9 0:00,2012/2/9 0:00,51.5006763,-0.284383168,6710340.021,-31657.38951,Hounslow,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=HS8,PM10,PM10 Particulate,2012/2/9 0:00,2015/2/9 0:00
19,Islington,IS6,Islington - Arsenal,Urban Background,,2007/3/14 0:00,51.557895,-0.106989,6720578.583,-11909.961,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS6,NO2,Nitrogen Dioxide,2003/3/5 11:45,
19,Islington,IS6,Islington - Arsenal,Urban Background,,2007/3/14 0:00,51.557895,-0.106989,6720578.583,-11909.961,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS6,PM10,PM10 Particulate,2013/7/17 12:00,
19,Islington,IS5,Islington - Duncan Terrace,Roadside,2009/3/11 0:00,2006/8/4 0:00,51.53226589,-0.104413187,6715990.987,-11623.22275,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS5,PM10,PM10 Particulate,2006/4/19 12:00,2009/3/11 0:00
19,Islington,IS4,Islington - Foxham Gardens,Urban Background,2009/3/11 0:00,2006/4/20 0:00,51.56004034,-0.131679425,6720962.714,-14658.48656,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS4,PM10,PM10 Particulate,2006/4/19 12:00,2009/3/11 0:00
19,Islington,IS2,Islington - Holloway Road,Roadside,,2000/7/12 6:45,51.555378,-0.116146,6720127.927,-12929.31358,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS2,CO,Carbon Monoxide,2000/7/1 0:00,2014/6/13 0:00
19,Islington,IS2,Islington - Holloway Road,Roadside,,2000/7/12 6:45,51.555378,-0.116146,6720127.927,-12929.31358,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS2,NO2,Nitrogen Dioxide,2000/7/1 0:00,
19,Islington,IS2,Islington - Holloway Road,Roadside,,2000/7/12 6:45,51.555378,-0.116146,6720127.927,-12929.31358,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS2,PM10,PM10 Particulate,2000/7/12 6:45,
19,Islington,IS1,Islington - Upper Street,Urban Background,2007/3/14 0:00,1994/5/13 1:00,51.54070034,-0.103269578,6717500.463,-11495.91686,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS1,CO,Carbon Monoxide,1995/10/1 10:00,1998/5/10 0:00
19,Islington,IS1,Islington - Upper Street,Urban Background,2007/3/14 0:00,1994/5/13 1:00,51.54070034,-0.103269578,6717500.463,-11495.91686,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS1,NO2,Nitrogen Dioxide,1994/5/13 1:00,2007/3/14 0:00
19,Islington,IS1,Islington - Upper Street,Urban Background,2007/3/14 0:00,1994/5/13 1:00,51.54070034,-0.103269578,6717500.463,-11495.91686,Islington,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=IS1,PM10,PM10 Particulate,1994/5/13 1:00,2007/3/14 0:00
20,Kensington and Chelsea,KC2,Kensington and Chelsea - Cromwell Road,Roadside,2017/10/27 0:00,1998/5/10 20:00,51.49550391,-0.178809464,6709415.122,-19904.97848,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC2,CO,Carbon Monoxide,2007/12/1 0:00,2013/1/10 0:00
20,Kensington and Chelsea,KC2,Kensington and Chelsea - Cromwell Road,Roadside,2017/10/27 0:00,1998/5/10 20:00,51.49550391,-0.178809464,6709415.122,-19904.97848,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC2,NO2,Nitrogen Dioxide,2007/12/1 0:00,2017/10/27 0:00
20,Kensington and Chelsea,KC2,Kensington and Chelsea - Cromwell Road,Roadside,2017/10/27 0:00,1998/5/10 20:00,51.49550391,-0.178809464,6709415.122,-19904.97848,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC2,PM10,PM10 Particulate,2009/8/10 0:00,2017/10/27 0:00
20,Kensington and Chelsea,KC2,Kensington and Chelsea - Cromwell Road,Roadside,2017/10/27 0:00,1998/5/10 20:00,51.49550391,-0.178809464,6709415.122,-19904.97848,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC2,PM25,PM2.5 Particulate,2009/8/4 0:00,2017/10/27 0:00
20,Kensington and Chelsea,KC2,Kensington and Chelsea - Cromwell Road,Roadside,2017/10/27 0:00,1998/5/10 20:00,51.49550391,-0.178809464,6709415.122,-19904.97848,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC2,SO2,Sulphur Dioxide,2007/12/1 0:00,2013/1/10 0:00
20,Kensington and Chelsea,KC5,Kensington and Chelsea - Earls Court Rd,Kerbside,2017/10/27 0:00,2002/5/1 0:00,51.49019756,-0.190863311,6708466.377,-21246.80659,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC5,NO2,Nitrogen Dioxide,2008/3/27 10:00,2017/10/27 0:00
20,Kensington and Chelsea,KC5,Kensington and Chelsea - Earls Court Rd,Kerbside,2017/10/27 0:00,2002/5/1 0:00,51.49019756,-0.190863311,6708466.377,-21246.80659,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC5,PM10,PM10 Particulate,2002/4/29 15:00,2017/10/27 0:00
20,Kensington and Chelsea,KG2,Kensington and Chelsea - Green Screen BG,Urban Background,2014/10/31 0:00,2013/10/30 0:00,51.48941311,-0.193640886,,,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KG2,NO2,Nitrogen Dioxide,2013/10/29 11:30,2014/10/31 0:00
20,Kensington and Chelsea,KG1,Kensington and Chelsea - Green Screen RS,Roadside,2014/10/31 0:00,2013/10/30 0:00,51.48941311,-0.193640886,,,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KG1,NO2,Nitrogen Dioxide,2013/10/29 11:30,2014/10/31 0:00
20,Kensington and Chelsea,KC4,Kensington and Chelsea - Kings Road,Roadside,2017/10/26 0:00,2000/9/27 14:15,51.48743685,-0.168397129,6707972.822,-18745.88265,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC4,NO2,Nitrogen Dioxide,2008/1/1 0:00,2017/10/26 0:00
20,Kensington and Chelsea,KC3,Kensington and Chelsea - Knightsbridge,Roadside,2017/10/26 0:00,2000/3/28 11:30,51.49913951,-0.164337605,6710065.21,-18293.97851,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC3,NO2,Nitrogen Dioxide,2008/1/1 0:00,2017/10/26 0:00
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,CO,Carbon Monoxide,1995/10/13 10:00,
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,NO2,Nitrogen Dioxide,2001/11/28 15:00,
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,O3,Ozone,1995/10/1 0:00,
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,PM10,PM10 Particulate,1995/3/17 0:00,2018/1/1 0:00
17,Hillingdon,LH0,Hillingdon - Harlington,Urban Background,,2004/1/1 0:00,51.48878,-0.441627,6708212.944,-49161.69276,Hillingdon,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LH0,PM25,PM2.5 Particulate,2007/1/1 0:00,
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,SO2,Sulphur Dioxide,1995/10/1 0:00,
20,Kensington and Chelsea,KC7,Kensington and Chelsea - North Ken FDMS,Urban Background,2018/3/1 0:00,2003/11/21 0:00,51.52104675,-0.21349214,6713986.937,-23760.71896,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC7,PM10,PM10 Particulate,2003/1/1 0:00,2018/3/1 0:00
20,Kensington and Chelsea,KF1,Kensington and Chelsea - North Ken FIDAS,Urban Background,,2017/2/20 0:00,51.52104675,-0.21349214,6714219.73,-17221.12479,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KF1,PM10,PM10 Particulate,2017/7/20 15:00,
20,Kensington and Chelsea,KC1,Kensington and Chelsea - North Ken,Urban Background,,1995/3/17 0:00,51.52104675,-0.21349214,6713983.58,-23765.83627,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KC1,PM25,PM2.5 Particulate,2008/12/17 0:00,2018/1/1 0:00
20,Kensington and Chelsea,WE0,Kensington and Chelsea - Pembroke Road,Urban Background,2007/9/30 0:00,1987/1/1 0:00,51.49428475,-0.199340351,6709197.132,-22190.46636,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=WE0,CO,Carbon Monoxide,1987/1/1 0:00,2007/9/30 0:00
20,Kensington and Chelsea,WE0,Kensington and Chelsea - Pembroke Road,Urban Background,2007/9/30 0:00,1987/1/1 0:00,51.49428475,-0.199340351,6709197.132,-22190.46636,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=WE0,NO2,Nitrogen Dioxide,1987/1/1 0:00,2007/9/30 0:00
21,Kingston,KT1,Kingston - Chessington,Suburban,2008/7/7 12:00,1996/1/24 14:00,51.35664669,-0.316770842,6684624.522,-35262.76883,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT1,O3,Ozone,1996/1/1 0:00,2008/7/7 12:00
21,Kingston,A30,Kingston - Kingston Bypass A3,Roadside,2007/9/30 0:00,1997/3/20 0:00,51.37355335,-0.291969828,6687638.895,-32501.93257,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=A30,CO,Carbon Monoxide,1997/3/20 0:00,2007/9/30 0:00
21,Kingston,A30,Kingston - Kingston Bypass A3,Roadside,2007/9/30 0:00,1997/3/20 0:00,51.37355335,-0.291969828,6687638.895,-32501.93257,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=A30,NO2,Nitrogen Dioxide,1997/3/20 0:00,2007/9/30 0:00
21,Kingston,A30,Kingston - Kingston Bypass A3,Roadside,2007/9/30 0:00,1997/3/20 0:00,51.37355335,-0.291969828,6687638.895,-32501.93257,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=A30,PM10,PM10 Particulate,1997/3/20 0:00,2007/9/30 0:00
21,Kingston,KT2,Kingston - Town Centre,Roadside,2000/6/23 8:45,1996/4/26 6:00,51.41443076,-0.301706822,6694931.737,-33585.8498,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT2,NO2,Nitrogen Dioxide,1996/4/26 6:00,2000/6/23 8:45
21,Kingston,KT2,Kingston - Town Centre,Roadside,2000/6/23 8:45,1996/4/26 6:00,51.41443076,-0.301706822,6694931.737,-33585.8498,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT2,PM10,PM10 Particulate,1996/4/26 6:00,2000/6/23 8:45
21,Kingston,KT5,Kingston Upon Thames - Cromwell Road,Roadside,,2018/3/12 0:00,51.412308,-0.29658478,6694552.86,-33015.66669,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT5,NO2,Nitrogen Dioxide,2018/4/5 12:15,
21,Kingston,KT5,Kingston Upon Thames - Cromwell Road,Roadside,,2018/3/12 0:00,51.412308,-0.29658478,6694552.86,-33015.66669,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT5,PM10,PM10 Particulate,2018/4/5 0:00,
21,Kingston,KT6,Kingston Upon Thames - Kingston Vale,Roadside,,2018/3/12 0:00,51.43550066,-0.257029894,6698693.316,-28612.43689,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT6,NO2,Nitrogen Dioxide,2018/3/12 11:15,
21,Kingston,KT6,Kingston Upon Thames - Kingston Vale,Roadside,,2018/3/12 0:00,51.43550066,-0.257029894,6698693.316,-28612.43689,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT6,PM10,PM10 Particulate,2018/3/12 12:00,
21,Kingston,KT3,Kingston Upon Thames - Sopwith Way,Roadside,2016/7/13 0:00,2015/3/10 0:00,51.413691,-0.302269,6694799.7,-33648.43116,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT3,NO2,Nitrogen Dioxide,2015/3/10 13:15,2016/7/13 0:00
21,Kingston,KT3,Kingston Upon Thames - Sopwith Way,Roadside,2016/7/13 0:00,2015/3/10 0:00,51.413691,-0.302269,6694799.7,-33648.43116,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT3,PM10,PM10 Particulate,2015/1/1 0:00,2016/7/13 0:00
21,Kingston,KT4,Kingston Upon Thames - Tolworth Broadway,Roadside,,2015/4/13 0:00,51.379312,-0.281259,6688665.888,-31309.60866,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT4,NO2,Nitrogen Dioxide,2015/4/17 7:15,
21,Kingston,KT4,Kingston Upon Thames - Tolworth Broadway,Roadside,,2015/4/13 0:00,51.379312,-0.281259,6688665.888,-31309.60866,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT4,PM10,PM10 Particulate,2015/1/1 0:00,2022/5/23 0:00
20,Kensington and Chelsea,KF1,Kensington and Chelsea - North Ken FIDAS,Urban Background,,2017/2/20 0:00,51.52104675,-0.21349214,6714219.73,-17221.12479,Kensington and Chelsea,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KF1,PM25,PM2.5 Particulate,2017/7/20 15:00,
22,Lambeth,LB5,Lambeth - Bondway Interchange,Industrial,,2005/2/1 0:00,51.48548677,-0.124545235,6707629.969,-13860.27848,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB5,NO2,Nitrogen Dioxide,2013/11/25 15:30,
22,Lambeth,LB5,Lambeth - Bondway Interchange,Industrial,,2005/2/1 0:00,51.48548677,-0.124545235,6707629.969,-13860.27848,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB5,PM10,PM10 Particulate,2015/1/1 0:00,
22,Lambeth,LB5,Lambeth - Bondway Interchange,Industrial,,2005/2/1 0:00,51.48548677,-0.124545235,6707629.969,-13860.27848,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB5,SO2,Sulphur Dioxide,2005/2/1 0:00,
22,Lambeth,LB4,Lambeth - Brixton Road,Kerbside,,2003/12/18 0:00,51.46411354,-0.114581027,6703810.467,-12751.53635,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB4,NO2,Nitrogen Dioxide,2003/12/20 0:00,
22,Lambeth,LB4,Lambeth - Brixton Road,Kerbside,,2003/12/18 0:00,51.46411354,-0.114581027,6703810.467,-12751.53635,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB4,PM10,PM10 Particulate,2015/1/1 0:00,
21,Kingston,KT4,Kingston Upon Thames - Tolworth Broadway,Roadside,,2015/4/13 0:00,51.379312,-0.281259,6688665.888,-31309.60866,Kingston,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=KT4,PM25,PM2.5 Particulate,2022/5/18 11:00,
22,Lambeth,LB4,Lambeth - Brixton Road,Kerbside,,2003/12/18 0:00,51.46411354,-0.114581027,6703810.467,-12751.53635,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB4,SO2,Sulphur Dioxide,2003/12/20 0:00,2014/12/10 0:00
22,Lambeth,LB1,Lambeth - Christchurch Road,Roadside,2010/12/2 0:00,2000/9/24 9:00,51.444249,-0.121731,6700255.653,-13551.03293,Lambeth,King's College London,http://www.londonair.org.uk/london/asp/publicdetails.asp?site=LB1,NO2,Nitrogen Dioxide,2000/9/24 9:00,2010/12/2 0:00
